provider_state,city,apc,apc_count,apc_total_payments,avg_pay_apc
PA,Harrisburg,0605 - Level 2 Hospital Clinic Visits,26,1865.03891986,71.7322661484616
PA,Harrisburg,0606 - Level 3 Hospital Clinic Visits,26,2455.43706869,94.4398872573077
PA,Harrisburg,0607 - Level 4 Hospital Clinic Visits,24,3020.2475924,125.843649683333
PA,Harrisburg,0608 - Level 5 Hospital Clinic Visits,4,649.3851711,162.346292775
PA,Harrisburg,0631 - Level 1 Examinations & Related Services,1,71.4616,71.4616
PA,Harrisburg,0632 - Level 2 Examinations & Related Services,1,91.58564371,91.58564371
PA,Harrisburg,0634 - Hospital Clinic Visits,9,799.62167666,88.8468529622222
PA,Harrisburg,0690 - Level I Electronic Analysis of Devices,25,849.85905478,33.9943621912
PA,Harrisburg,0692 - Level II Electronic Analysis of Devices,6,642.7642021,107.127367016667
PA,Harrisburg,0698 - Level II Eye Tests & Treatments,4,277.73491856,69.43372964
PA,Johnstown,0013 - Level II Debridement & Destruction,7,401.67275625,57.3818223214286
PA,Johnstown,0015 - Level III Debridement & Destruction,9,966.48505434,107.38722826
PA,Johnstown,0019 - Level I Excision/ Biopsy,4,1199.3770724,299.8442681
PA,Johnstown,0020 - Level II Excision/ Biopsy,6,3241.4676182,540.244603033333
PA,Johnstown,0078 - Level III Pulmonary Treatment,11,1095.7591964,99.6144724
PA,Johnstown,0096 - Level II Noninvasive Physiologic Studies,8,842.6334559,105.3291819875
PA,Johnstown,0203 - Level IV Nerve Injections,1,1342.285833,1342.285833
PA,Johnstown,0204 - Level I Nerve Injections,5,848.4731097,169.69462194
PA,Johnstown,0206 - Level II Nerve Injections,4,1001.3047172,250.3261793
PA,Johnstown,0207 - Level III Nerve Injections,8,4096.1809679,512.0226209875
PA,Johnstown,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",12,8478.1833017,706.515275141667
PA,Johnstown,0265 - Level I Diagnostic and Screening Ultrasound,16,1038.9424938,64.9339058625
PA,Johnstown,0267 - Level III Diagnostic and Screening Ultrasound,16,2419.5312794,151.2207049625
PA,Johnstown,0269 - Level II Echocardiogram Without Contrast,16,5960.8273905,372.55171190625
PA,Johnstown,0270 - Level III Echocardiogram Without Contrast,1,512.26,512.26
PA,Johnstown,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,16,5004.0114409,312.75071505625
PA,Johnstown,0368 - Level II Pulmonary Tests,11,689.18602088,62.6532746254545
PA,Johnstown,0369 - Level III Pulmonary Tests,4,735.5558289,183.888957225
PA,Johnstown,0377 - Level II Cardiac Imaging,16,12055.8378914,753.4898682125
PA,Johnstown,0604 - Level 1 Hospital Clinic Visits,7,358.29215577,51.1845936814286
PA,Johnstown,0605 - Level 2 Hospital Clinic Visits,9,609.43949495,67.7154994388889
PA,Johnstown,0606 - Level 3 Hospital Clinic Visits,5,445.94833082,89.189666164
PA,Johnstown,0607 - Level 4 Hospital Clinic Visits,8,944.2780015,118.0347501875
PA,Johnstown,0631 - Level 1 Examinations & Related Services,1,68.25,68.25
PA,Johnstown,0632 - Level 2 Examinations & Related Services,1,87.51,87.51
PA,Johnstown,0634 - Hospital Clinic Visits,4,341.16417525,85.2910438125
PA,Lancaster,0012 - Level I Debridement & Destruction,1,43.732,43.732
PA,Lancaster,0013 - Level II Debridement & Destruction,17,1086.0657053,63.8862179588235
PA,Lancaster,0015 - Level III Debridement & Destruction,17,1863.78222298,109.634248410588
PA,Lancaster,0019 - Level I Excision/ Biopsy,2,631.4007692,315.7003846
PA,Lancaster,0020 - Level II Excision/ Biopsy,4,2294.7451314,573.68628285
PA,Lancaster,0074 - Level IV Endoscopy Upper Airway,1,1498.05,1498.05
PA,Lancaster,0078 - Level III Pulmonary Treatment,15,1511.8173777,100.78782518
PA,Lancaster,0096 - Level II Noninvasive Physiologic Studies,22,2433.54883873,110.615856305909
PA,Lancaster,0203 - Level IV Nerve Injections,3,4056.5835,1352.1945
PA,Lancaster,0204 - Level I Nerve Injections,19,3454.4407783,181.812672542105
PA,Lancaster,0206 - Level II Nerve Injections,7,1918.3056888,274.043669828571
PA,Lancaster,0207 - Level III Nerve Injections,21,11172.7888759,532.037565519048
PA,Lancaster,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",15,11431.5694079,762.104627193333
PA,Lancaster,0265 - Level I Diagnostic and Screening Ultrasound,22,1497.00102753,68.0455012513636
PA,Lancaster,0267 - Level III Diagnostic and Screening Ultrasound,22,3506.5399052,159.388177509091
PA,Lancaster,0269 - Level II Echocardiogram Without Contrast,22,8700.5068816,395.477585527273
PA,Lancaster,0270 - Level III Echocardiogram Without Contrast,5,2834.6632451,566.93264902
PA,Lancaster,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,20,6930.2632299,346.513161495
PA,Lancaster,0368 - Level II Pulmonary Tests,14,886.0161784,63.2868698857143
PA,Lancaster,0369 - Level III Pulmonary Tests,8,1562.8147505,195.3518438125
PA,Lancaster,0377 - Level II Cardiac Imaging,22,17315.7584859,787.079931177273
PA,Lancaster,0604 - Level 1 Hospital Clinic Visits,14,758.83967361,54.2028338292857
PA,Lancaster,0605 - Level 2 Hospital Clinic Visits,14,1026.87293124,73.3480665171429
PA,Lancaster,0606 - Level 3 Hospital Clinic Visits,14,1354.37842063,96.7413157592857
PA,Lancaster,0607 - Level 4 Hospital Clinic Visits,9,1157.4876688,128.609740977778
PA,Lancaster,0608 - Level 5 Hospital Clinic Visits,3,522.2942652,174.0980884
PA,Lancaster,0631 - Level 1 Examinations & Related Services,1,72.66,72.66
PA,Lancaster,0634 - Hospital Clinic Visits,5,451.5260293,90.30520586
PA,Lancaster,0690 - Level I Electronic Analysis of Devices,8,271.8684717,33.9835589625
PA,Lancaster,0692 - Level II Electronic Analysis of Devices,1,106.09,106.09
PA,Morgantown,0012 - Level I Debridement & Destruction,1,43.063125,43.063125
PA,Morgantown,0013 - Level II Debridement & Destruction,4,178.39565658,44.598914145
PA,Morgantown,0015 - Level III Debridement & Destruction,2,199.70528889,99.852644445
PA,Morgantown,0019 - Level I Excision/ Biopsy,1,261.12,261.12
PA,Morgantown,0020 - Level II Excision/ Biopsy,2,935.8121264,467.9060632
PA,Morgantown,0096 - Level II Noninvasive Physiologic Studies,4,402.88346884,100.72086721
PA,Morgantown,0207 - Level III Nerve Injections,3,1533.6829018,511.227633933333
PA,Morgantown,0265 - Level I Diagnostic and Screening Ultrasound,4,251.70752164,62.92688041
PA,Morgantown,0267 - Level III Diagnostic and Screening Ultrasound,4,581.4771467,145.369286675
PA,Morgantown,0269 - Level II Echocardiogram Without Contrast,4,1437.2759764,359.3189941
PA,Morgantown,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,3,908.5771153,302.859038433333
PA,Morgantown,0368 - Level II Pulmonary Tests,1,56.07272727,56.07272727
PA,Morgantown,0377 - Level II Cardiac Imaging,4,2851.0863933,712.771598325
PA,Morgantown,0605 - Level 2 Hospital Clinic Visits,3,195.6945181,65.2315060333333
PA,Morgantown,0606 - Level 3 Hospital Clinic Visits,3,260.78215054,86.9273835133333
PA,Morgantown,0634 - Hospital Clinic Visits,1,82.22479657,82.22479657
PA,Morgantown,0690 - Level I Electronic Analysis of Devices,4,125.39591409,31.3489785225
PA,Philadelphia,0012 - Level I Debridement & Destruction,8,203.38736988,25.423421235
PA,Philadelphia,0013 - Level II Debridement & Destruction,67,4589.23725995,68.4960785067164
PA,Philadelphia,0015 - Level III Debridement & Destruction,82,9386.21929001,114.466088902561
PA,Philadelphia,0017 - Level V Debridement & Destruction,1,1552.03,1552.03
PA,Philadelphia,0019 - Level I Excision/ Biopsy,25,8088.3634701,323.534538804
PA,Philadelphia,0020 - Level II Excision/ Biopsy,67,40384.4654146,602.753215143283
PA,Philadelphia,0073 - Level III Endoscopy Upper Airway,4,2954.2641788,738.5660447
PA,Philadelphia,0074 - Level IV Endoscopy Upper Airway,26,39784.740908,1530.18234261538
PA,Philadelphia,0078 - Level III Pulmonary Treatment,85,9057.27448952,106.556170464941
PA,Philadelphia,0096 - Level II Noninvasive Physiologic Studies,102,11894.1310431,116.609127873529
PA,Philadelphia,0203 - Level IV Nerve Injections,7,9924.401877,1417.77169671429
PA,Philadelphia,0204 - Level I Nerve Injections,87,16236.3476527,186.624685663218
PA,Philadelphia,0206 - Level II Nerve Injections,29,8674.5780433,299.123380803448
PA,Philadelphia,0207 - Level III Nerve Injections,90,50908.6548252,565.65172028
PA,Philadelphia,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",75,59720.0278192,796.267037589333
PA,Philadelphia,0231 - Level III Eye Tests & Treatments,2,373.73875,186.869375
PA,Philadelphia,0265 - Level I Diagnostic and Screening Ultrasound,114,8199.70139237,71.9272051962281
PA,Philadelphia,0267 - Level III Diagnostic and Screening Ultrasound,118,19782.1135414,167.645030011864
PA,Philadelphia,0269 - Level II Echocardiogram Without Contrast,118,48884.7878805,414.277863394068
PA,Philadelphia,0270 - Level III Echocardiogram Without Contrast,70,41285.9091214,589.798701734286
PA,Philadelphia,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,105,37332.1442726,355.544231167619
PA,Philadelphia,0368 - Level II Pulmonary Tests,98,6800.63197605,69.3942038372449
PA,Philadelphia,0369 - Level III Pulmonary Tests,25,5114.4140491,204.576561964
PA,Philadelphia,0377 - Level II Cardiac Imaging,104,86777.7705463,834.401639868269
PA,Philadelphia,0604 - Level 1 Hospital Clinic Visits,62,3478.30534905,56.1016991782258
PA,Philadelphia,0605 - Level 2 Hospital Clinic Visits,72,5482.63186106,76.1476647369445
PA,Philadelphia,0606 - Level 3 Hospital Clinic Visits,65,6543.32216327,100.666494819538
PA,Philadelphia,0607 - Level 4 Hospital Clinic Visits,47,6261.390702,133.221078765957
PA,Philadelphia,0608 - Level 5 Hospital Clinic Visits,21,3767.9664233,179.426972538095
PA,Philadelphia,0631 - Level 1 Examinations & Related Services,2,154.64,77.32
PA,Philadelphia,0632 - Level 2 Examinations & Related Services,4,396.88085983,99.2202149575
PA,Philadelphia,0634 - Hospital Clinic Visits,26,2475.19769722,95.1999114315385
PA,Philadelphia,0690 - Level I Electronic Analysis of Devices,30,1083.40184986,36.1133949953333
PA,Philadelphia,0692 - Level II Electronic Analysis of Devices,9,1037.4393984,115.271044266667
PA,Philadelphia,0698 - Level II Eye Tests & Treatments,28,2095.88571664,74.8530613085714
PA,Pittsburgh,0012 - Level I Debridement & Destruction,16,368.47450046,23.02965627875
PA,Pittsburgh,0013 - Level II Debridement & Destruction,82,4702.18118195,57.3436729506098
PA,Pittsburgh,0015 - Level III Debridement & Destruction,89,8981.40287643,100.914639061011
PA,Pittsburgh,0019 - Level I Excision/ Biopsy,27,7012.0657058,259.706137251852
PA,Pittsburgh,0020 - Level II Excision/ Biopsy,55,29142.7778023,529.868687314546
PA,Pittsburgh,0073 - Level III Endoscopy Upper Airway,2,1931.2233333,965.61166665
PA,Pittsburgh,0074 - Level IV Endoscopy Upper Airway,12,15504.899925,1292.07499375
PA,Pittsburgh,0078 - Level III Pulmonary Treatment,109,10394.9449541,95.3664674688074
PA,Pittsburgh,0096 - Level II Noninvasive Physiologic Studies,104,10679.47708589,102.687279672019
PA,Pittsburgh,0203 - Level IV Nerve Injections,3,4247.058667,1415.68622233333
PA,Pittsburgh,0204 - Level I Nerve Injections,100,16765.0635969,167.650635969
PA,Pittsburgh,0206 - Level II Nerve Injections,24,6279.347938,261.639497416667
PA,Pittsburgh,0207 - Level III Nerve Injections,100,51186.8684307,511.868684307
PA,Pittsburgh,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",66,46733.5089451,708.083468865151
PA,Pittsburgh,0231 - Level III Eye Tests & Treatments,1,161.097767,161.097767
PA,Pittsburgh,0265 - Level I Diagnostic and Screening Ultrasound,120,7599.66652079,63.3305543399167
PA,Pittsburgh,0267 - Level III Diagnostic and Screening Ultrasound,124,18271.2829671,147.34905618629
PA,Pittsburgh,0269 - Level II Echocardiogram Without Contrast,120,43685.5609507,364.046341255833
PA,Pittsburgh,0270 - Level III Echocardiogram Without Contrast,45,23104.6647532,513.436994515555
PA,Pittsburgh,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,121,37114.1703429,306.728680519835
PA,Pittsburgh,0368 - Level II Pulmonary Tests,104,6219.43236915,59.80223431875
PA,Pittsburgh,0369 - Level III Pulmonary Tests,3,512.8105315,170.936843833333
PA,Pittsburgh,0377 - Level II Cardiac Imaging,124,91137.1838952,734.977289477419
PA,Pittsburgh,0604 - Level 1 Hospital Clinic Visits,73,3599.9728914,49.3146971424658
PA,Pittsburgh,0605 - Level 2 Hospital Clinic Visits,78,5219.53204793,66.9170775375641
PA,Pittsburgh,0606 - Level 3 Hospital Clinic Visits,71,6280.18487855,88.4533081485916
PA,Pittsburgh,0607 - Level 4 Hospital Clinic Visits,54,6322.8024828,117.088934866667
PA,Pittsburgh,0608 - Level 5 Hospital Clinic Visits,18,2819.2441933,156.624677405556
PA,Pittsburgh,0631 - Level 1 Examinations & Related Services,4,274.55,68.6375
PA,Pittsburgh,0632 - Level 2 Examinations & Related Services,3,274.35642863,91.4521428766667
PA,Pittsburgh,0634 - Hospital Clinic Visits,30,2506.37083172,83.5456943906666
PA,Pittsburgh,0690 - Level I Electronic Analysis of Devices,64,2036.68448778,31.8231951215625
PA,Pittsburgh,0692 - Level II Electronic Analysis of Devices,28,2794.80150659,99.8143395210714
PA,Pittsburgh,0698 - Level II Eye Tests & Treatments,8,523.68693437,65.46086679625
PA,Reading,0013 - Level II Debridement & Destruction,14,899.88535316,64.2775252257143
PA,Reading,0015 - Level III Debridement & Destruction,15,1668.3572156,111.223814373333
PA,Reading,0019 - Level I Excision/ Biopsy,6,1902.0584102,317.009735033333
PA,Reading,0020 - Level II Excision/ Biopsy,13,7464.5097176,574.1930552
PA,Reading,0074 - Level IV Endoscopy Upper Airway,1,1776.07,1776.07
PA,Reading,0078 - Level III Pulmonary Treatment,20,2037.79980415,101.8899902075
PA,Reading,0096 - Level II Noninvasive Physiologic Studies,20,2215.13242103,110.7566210515
PA,Reading,0204 - Level I Nerve Injections,16,2864.5494014,179.0343375875
PA,Reading,0206 - Level II Nerve Injections,2,556.4192857,278.20964285
PA,Reading,0207 - Level III Nerve Injections,16,8473.6751664,529.6046979
PA,Reading,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",4,3077.7309239,769.432730975
PA,Reading,0265 - Level I Diagnostic and Screening Ultrasound,21,1425.32556604,67.8726460019048
PA,Reading,0267 - Level III Diagnostic and Screening Ultrasound,22,3473.4750944,157.885231563636
PA,Reading,0269 - Level II Echocardiogram Without Contrast,22,8608.5439461,391.297452095455
PA,Reading,0270 - Level III Echocardiogram Without Contrast,11,6179.3393677,561.758124336363
PA,Reading,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,19,6375.9527751,335.576461847368
PA,Reading,0368 - Level II Pulmonary Tests,16,1029.86722469,64.366701543125
PA,Reading,0369 - Level III Pulmonary Tests,8,1640.5317639,205.0664704875
PA,Reading,0377 - Level II Cardiac Imaging,17,13618.9432005,801.114305911765
PA,Reading,0604 - Level 1 Hospital Clinic Visits,9,482.1509511,53.5723279
PA,Reading,0605 - Level 2 Hospital Clinic Visits,12,881.83843728,73.48653644
PA,Reading,0606 - Level 3 Hospital Clinic Visits,12,1167.88928902,97.3241074183333
PA,Reading,0607 - Level 4 Hospital Clinic Visits,8,1033.6663509,129.2082938625
PA,Reading,0631 - Level 1 Examinations & Related Services,1,71.76152778,71.76152778
PA,Reading,0632 - Level 2 Examinations & Related Services,1,91.78888704,91.78888704
PA,Reading,0634 - Hospital Clinic Visits,4,355.21184998,88.802962495
PA,Reading,0690 - Level I Electronic Analysis of Devices,8,260.30222884,32.537778605
PA,Sayre,0012 - Level I Debridement & Destruction,2,74.55750185,37.278750925
PA,Sayre,0013 - Level II Debridement & Destruction,9,460.62367498,51.1804083311111
PA,Sayre,0015 - Level III Debridement & Destruction,4,315.38497259,78.8462431475
PA,Sayre,0019 - Level I Excision/ Biopsy,4,1246.9648664,311.7412166
PA,Sayre,0020 - Level II Excision/ Biopsy,6,3086.634844,514.439140666667
PA,Sayre,0074 - Level IV Endoscopy Upper Airway,3,3885.7425,1295.2475
PA,Sayre,0078 - Level III Pulmonary Treatment,14,1372.93199532,98.0665710942857
PA,Sayre,0096 - Level II Noninvasive Physiologic Studies,4,393.00978022,98.252445055
PA,Sayre,0203 - Level IV Nerve Injections,1,1117.520426,1117.520426
PA,Sayre,0204 - Level I Nerve Injections,4,631.6564634,157.91411585
PA,Sayre,0206 - Level II Nerve Injections,4,1044.7159246,261.17898115
PA,Sayre,0207 - Level III Nerve Injections,5,2482.2340316,496.44680632
PA,Sayre,"0209 - Level II Extended EEG, Sleep, and Cardiovascular Studies",10,7313.7130193,731.37130193
PA,Sayre,0265 - Level I Diagnostic and Screening Ultrasound,16,1029.0837353,64.31773345625
PA,Sayre,0267 - Level III Diagnostic and Screening Ultrasound,16,2395.8737669,149.74211043125
PA,Sayre,0269 - Level II Echocardiogram Without Contrast,16,5912.4899237,369.53062023125
PA,Sayre,0270 - Level III Echocardiogram Without Contrast,4,2106.8572671,526.714316775
PA,Sayre,0336 - Magnetic Resonance Imaging and Magnetic Resonance Angiography without Contrast,15,4630.1189985,308.6745999
PA,Sayre,0368 - Level II Pulmonary Tests,10,594.03112141,59.403112141
PA,Sayre,0377 - Level II Cardiac Imaging,16,11927.6193828,745.476211425
PA,Sayre,0604 - Level 1 Hospital Clinic Visits,5,249.08048854,49.816097708
PA,Sayre,0605 - Level 2 Hospital Clinic Visits,6,404.35067366,67.3917789433333
PA,Sayre,0606 - Level 3 Hospital Clinic Visits,5,441.77032516,88.354065032
PA,Sayre,0607 - Level 4 Hospital Clinic Visits,3,360.508,120.169333333333
PA,Sayre,0634 - Hospital Clinic Visits,3,265.91502291,88.63834097
PA,Sayre,0690 - Level I Electronic Analysis of Devices,5,162.40326915,32.48065383
PA,Sayre,0692 - Level II Electronic Analysis of Devices,5,536.0727725,107.2145545
PA,Scranton,0012 - Level I Debridement & Destruction,2,24.89981249,12.449906245
PA,Scranton,0013 - Level II Debridement & Destruction,15,780.20058771,52.013372514
PA,Scranton,0015 - Level III Debridement & Destruction,16,1599.61721579,99.976075986875
PA,Scranton,0019 - Level I Excision/ Biopsy,1,275.4807692,275.4807692
PA,Scranton,0020 - Level II Excision/ Biopsy,12,6516.8466827,543.070556891667
PA,Scranton,0074 - Level IV Endoscopy Upper Airway,4,5604.087427,1401.02185675
